Geneid	Length	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	SE
IFT46	4904	-0.0835517099993917	-0.218519271597404	0.0514158515986203	4.6498952967608	-1.2842071808293702	0.21249573668177898	0.27186666710254004	-6.65363134257406	0.06886100081531232
LRCH3	12000	-0.0849851438615774	-0.20492394404901396	0.0349536563258591	5.824341811410981	-1.4699158296325001	0.155812449227076	0.207258079143187	-6.65380943531199	0.06119326540175333
PCIF1	2989	0.0887857880379226	-0.0481115315652257	0.225683107641071	4.886351119913269	1.3454193263042	0.192262559774342	0.24906469012839802	-6.654240872613291	0.0698455712260961
BLOC1S5	2787	0.0868109534374604	-0.18357608486380997	0.35719799173873	2.47073863633274	0.666036163191091	0.5123466404464571	0.5799389127328111	-6.65449519992512	0.13795257056187243
LOC105376684	3447	0.0291850767194204	-0.27282802755622	0.33119818099506104	1.9890621609541899	0.200467606443363	0.842965754949529	0.8740080370427191	-6.65450867814728	0.15408831850797988
FAHD2B	4000	0.10146870966416802	-0.146729679918189	0.349667099246526	2.86640483131693	0.8480907596344641	0.4055660758538321	0.47489523363139396	-6.656084702420159	0.12663183141957016
MAN1A1	5307	-0.0992265997353252	-0.288154000805085	0.0897008013344346	4.14658591575732	-1.08953782485893	0.28776656252402505	0.35327210037443196	-6.6576553009019195	0.09639153115804072
ZSCAN22	5885	-0.106569972714268	-0.31089335731770196	0.0977534118891661	3.8320468819480897	-1.0819966933587502	0.291030114316623	0.356823014816801	-6.657823910412169	0.10424662479767043
TUBGCP3	6642	-0.10092310227959801	-0.31293010121633	0.111083896657135	3.3491861460355494	-0.987528291340636	0.33417455047945	0.4027297845891839	-6.660203636358349	0.10816683619221047
FEM1C	6276	-0.0927449469711812	-0.23169279313510602	0.0462028991927439	5.13759361405483	-1.38467417073056	0.18010513375307396	0.235241278554715	-6.66078080270223	0.0708917582469005
PARS2	2386	-0.0869458480289462	-0.28533629268905103	0.11144459663115801	3.1651599304665	-0.9091535731171279	0.3731711048042971	0.4428528556254529	-6.66184576250706	0.10121961462250231
RASEF	6808	-0.0708173881822409	-0.163650026642329	0.022015250277847	6.671437549483921	-1.58251692862358	0.127874002404987	0.17422919935310502	-6.66203249787645	0.04736359105106531
GOT1	2127	-0.0727355374698382	-0.16868725313778	0.023216178198104	6.58368725184619	-1.57254492290282	0.130167845019866	0.17700731323760896	-6.6622011349542305	0.048954956973439795
ZCCHC4	6921	-0.0959175682009978	-0.279188070114065	0.0873529337120698	3.6600138029665796	-1.08571226340752	0.289418825128551	0.355056401661631	-6.66261191075325	0.09350535811891195
KLHL26	3122	-0.0910266008714498	-0.286618621175761	0.10456541943286199	3.3797768592458906	-0.96544235068998	0.34486921156286304	0.413624677515816	-6.6655679777065595	0.09979184709403648
SH2B2	4105	-0.062740553859479	-0.403107770790532	0.27762666307157396	2.14727286782521	-0.382392862700865	0.70585757813291	0.7569117019215441	-6.666010764132191	0.1736567433321699
AP3S1	8176	0.0868641997113526	-0.0339655752762497	0.20769397469895498	6.15579183473309	1.49133774262438	0.150144333527517	0.200657933870802	-6.66675052243142	0.06164784438142976
PPP2R3A	8003	0.09317123820649	-0.0958036690857972	0.282146145498777	3.50602239159521	1.02279095606477	0.317577933937092	0.385590690768025	-6.6668706634728805	0.09641576902667709
ABHD17B	6885	-0.0972812145637745	-0.255932182833065	0.0613697537055163	4.56436001558789	-1.27202430662795	0.21671259988393501	0.27675188590755606	-6.668210221153929	0.08094437156596462
ANKRD42	6086	0.0063829522664085	-0.36912583556277506	0.38189174009559207	1.76072435623101	0.0352623007059924	0.9721901738593242	0.977171075682179	-6.6683031888067195	0.19158611623937938
ZNF197	7558	0.0849987439344764	-0.035358412624688994	0.20535590049364197	5.84296989242414	1.4650408758098998	0.15712630733557598	0.20880577952610102	-6.6689180891449	0.06140671253018647
NR1D1	2775	0.0828802813373519	-0.17494020631872698	0.34070076899343	2.55401532304408	0.666872707958569	0.511822284829341	0.579555288283658	-6.66956908188171	0.13154106513065228
GPRASP1	6193	-0.00168746359683669	-0.326231227347103	0.322856300153429	1.8281494007966297	-0.0107862454129621	0.99149169156838	0.992523833784138	-6.669846691916901	0.1655835529338092
ZNF646	7959	-0.107819808249125	-0.329588623757606	0.113949007259357	3.59779961447573	-1.0085727528114201	0.32419909639573996	0.392220352660713	-6.67036292331939	0.11314735485126606
ERV3-1	3266	0.0969538968557533	-0.0808424720162439	0.27475026572774996	4.00739120965451	1.13123161795	0.27019945751801105	0.334597664034933	-6.67087636254109	0.09071243309795762
SLC2A8	2352	0.0840556560565604	-0.0553401839795709	0.223451496092692	4.38696798226463	1.25091062628533	0.22417277230914898	0.28496886583655395	-6.67098879728537	0.07112032654904667
MX1	5839	0.0273812188423728	-0.34715217801957204	0.40191461570431797	1.9302935905212502	0.15166011461260698	0.880844103310454	0.9041251267737621	-6.67129261721189	0.19108846778670663
NBPF10	11423	-0.0952341952330698	-0.420495125900663	0.23002673543452398	2.4315394098328103	-0.6073935403541	0.549839433274725	0.616019246761726	-6.67130738651651	0.16594945442224157
ZNF383	10648	0.0927944606502846	-0.0749889438824861	0.260577865183055	4.08636277187467	1.14731376032965	0.26363779149153893	0.327445209283232	-6.6718987276810005	0.08560377782284212
INTS10	3778	-0.0701189957613728	-0.165658692898108	0.0254207013753626	6.34711637925017	-1.5225128974950501	0.14219718050780403	0.19136688056067	-6.6725216290096405	0.04874474343710985
THOC1	5660	-0.0799380237276726	-0.18857452274723102	0.0286984752918862	6.2592415276480695	-1.5264648170233999	0.141214872127705	0.190208718507535	-6.673193637042741	0.05542678521406052
LAG3	2013	0.0676271845994219	-0.293713335798698	0.42896770499754205	2.06152452218208	0.38825208343626594	0.701579768874499	0.753086784363739	-6.67334971769423	0.18435740836638778
MAU2	5717	-0.0818787416807876	-0.19968048208629702	0.0359229987247217	5.61767015378505	-1.4418783005528402	0.163492029533492	0.216198796866074	-6.67336023453841	0.0601029287783211
KLHDC4	7800	-0.0868417230530065	-0.347682213073621	0.173998766967607	2.6460399161376897	-0.690657253749319	0.49703997407313005	0.565686154032065	-6.67478722594237	0.13308188266357857
DIAPH2	5128	0.10322863417385401	-0.0815965436628746	0.288053812010583	4.087786039346221	1.15863915636724	0.259087975336724	0.32278839741722	-6.67498738603824	0.09429856012078
ULBP1	4528	0.0147310795996605	-0.372884541069538	0.40234670026885905	2.0195579860965402	0.0788392453776841	0.9378767767728711	0.95019025743072	-6.67530605244907	0.19776307176999924
ARHGAP18	4727	0.100219303836224	-0.12731564204589502	0.327754249718343	3.17426856864686	0.9137185197851769	0.37081995554642894	0.44056455657535704	-6.67581159486755	0.11608925810312194
IL7	3474	0.0514864931478263	-0.242118786341054	0.345091772636707	2.0051051288675503	0.36377982066052295	0.7195124424554771	0.769297386515217	-6.676465341475849	0.1497986119841227
RCE1	1471	0.0790723927824812	-0.04447419518689799	0.20261898075186	4.91573760048563	1.32771015874154	0.197954409966737	0.255414901337054	-6.67705061751896	0.0630339734537648
C9orf64	2751	0.0823490367017676	-0.0469165038897789	0.211614577293314	4.952616832464309	1.3215539877732099	0.19996365414723702	0.25775888229476196	-6.677430558906009	0.0659518064242584
LMAN2L	2554	0.0888462128280088	-0.0675816689227315	0.245274094578749	4.25557115141173	1.1782403970471298	0.251351416954705	0.31428427421231503	-6.67903128480728	0.07981014375037768
TRIM36	6239	-0.0788518870855057	-0.19230170862859	0.0345979344575784	5.637212944587571	-1.44184118710902	0.163502393854241	0.216198796866074	-6.6794584068463205	0.057882562011777654
AGPAT4	8094	-0.050654828647413996	-0.3647350878270689	0.263425430532241	1.69124107920172	-0.334571823179957	0.741132736187028	0.787697698952052	-6.67948329691145	0.16024503019370154
C6orf163	10079	0.0610007355265281	-0.23145079193177695	0.35345226298483295	2.1681895999239598	0.43270342282141605	0.669463579886676	0.725339245290634	-6.68149644044217	0.1492099629889311
ZNF277	2687	-0.0885526693767149	-0.23981049026499301	0.0627051515115632	4.411708534022621	-1.21448728101883	0.237501409866436	0.29902357989126	-6.681734083922289	0.07717235759606025
FGFR4	3541	-0.10147320020966501	-0.34739216509999393	0.144445764680664	2.8522694728065403	-0.8559895996615121	0.401276891049666	0.47075473113850197	-6.68198698904217	0.12546885963792295
CEP85L	10510	0.0383603770953498	-0.298640947044221	0.375361701234921	1.9450961143168402	0.23613502739075	0.8155233933520151	0.8511319035142378	-6.6824555961263	0.17193945109161787
TSSC4	3164	0.0905299901472354	-0.0545348616551469	0.23559484194961802	4.776550520738049	1.2946114013524	0.20894494085440402	0.267817154272624	-6.68270649560779	0.07401267949101147
PACSIN3	2138	0.109547399233092	-0.0876840079639949	0.30677880643017896	4.11966497662984	1.15221931486872	0.261659864209508	0.32548838556740506	-6.682777062023639	0.10062826897810558
ZNF790	6956	0.10887491509775099	-0.130514954705478	0.34826478490098106	3.40821638749027	0.9434767748790991	0.355734871953146	0.42478189266274496	-6.68361136761624	0.1221376886751171
MAGEB17	2541	-0.0661098568978549	-0.354765529819066	0.22254581602335602	1.93773722009875	-0.47511120510810495	0.6394140902866291	0.698228122176201	-6.68409855953532	0.14727330251082196
ZNF106	11284	0.0889321336446303	-0.0298832653057027	0.207747532594963	6.711798525617571	1.55272710530829	0.134827887017942	0.18254992046044502	-6.68412458738008	0.06062010150527187
SNW1	2273	-0.0681031324928938	-0.15950264655674698	0.0232963815709598	6.706249691181981	-1.54572543937618	0.136506916608718	0.18452346069697	-6.684375277950339	0.04663240513461908
COPG2	4031	-0.0771347790154371	-0.192248611661843	0.0379790536309687	5.25685981322946	-1.3900546629062098	0.178487396726538	0.23355606191718697	-6.685699682202059	0.05873154726857442
POMP	1462	-0.0850782994504051	-0.201381050723587	0.0312244518227765	6.45789554661793	-1.51753237487793	0.14344314843470599	0.19280416562011898	-6.686157897085639	0.05933813840468457
ADAT1	5958	-0.0875961063757993	-0.226470659338833	0.0512784465872348	5.0303672617943604	-1.30849263155337	0.204279311709577	0.262617819383116	-6.68630668249554	0.07085436375664995
PYGO1	8843	0.029415310313345003	-0.3246377193924	0.38346834001909	1.90991568391321	0.17235118438684602	0.8647450318658431	0.891928848461626	-6.68718843636854	0.18063930087027807
TRAPPC4	1369	0.09150265213021401	-0.0408885931318835	0.223893897392312	5.79897498375615	1.43378346561205	0.165765165305067	0.21875122257771001	-6.68734786719688	0.06754655370515192
RPP25	2333	0.0881320963970182	-0.11805417533193101	0.29431836812596696	3.2019416083782204	0.8867138828140649	0.384871695294206	0.454494715933579	-6.687413620378551	0.10519707741272907
APOOL	6698	-0.0865448543393263	-0.20781990480432502	0.0347301961256721	6.04305769866856	-1.4803995359914899	0.15301716932394802	0.20406098076794	-6.687717555000299	0.06187502574744825
ANKRD44	11629	0.0919461658237526	-0.135712486455763	0.319604818103268	3.00012259223176	0.837835226623793	0.41117852110729003	0.48043206770373204	-6.68808671006154	0.1161523736119977
REEP3	14423	0.0831169293292726	-0.0271031747283702	0.193337033386915	6.74022116869201	1.56436404827216	0.132075084580179	0.17923042035788198	-6.68911207779426	0.056234746968185
RAB3IL1	3789	0.0531276182789675	-0.22871304663461	0.334968283192545	2.20570267400619	0.391044196677341	0.69954479425858	0.751418583349932	-6.6893400884678105	0.1437962576089681
DMGDH	8861	0.10198594020249599	-0.128297252625386	0.33226913303037797	3.23780490206711	0.9187285547201569	0.36825091216352795	0.437886868920029	-6.68969976725281	0.11749142491218469
GPS2	1157	0.0744084669111285	-0.0354421888039945	0.18425912262625102	5.52246705596352	1.40516995722521	0.17400455960054997	0.228346735205383	-6.68970221418808	0.05604625291587896
MTF1	8885	-0.0897356871950237	-0.22933101539446202	0.0498596410044145	4.99006622212738	-1.33353206205326	0.19606882912088897	0.25328680715513396	-6.69082465284397	0.07122210622420319
ASTE1	4059	-0.0815140547169642	-0.33154551090123496	0.168517401467306	2.7461292236936097	-0.676311853711194	0.505926537269046	0.57397110830387	-6.691200363883429	0.12756706948177066
JOSD2	1041	-0.102793438814544	-0.400983819195888	0.1953969415668	2.83432905191781	-0.715123284623149	0.4820912597038689	0.551286446821891	-6.691757015395201	0.1521379491741551
PNKP	1721	-0.098263100947424	-0.242228343096238	0.0457021412013901	5.52544164848472	-1.4159305959277702	0.17086835586386098	0.22453750832062802	-6.691807803289761	0.0734516541575582
TTC33	6631	0.101088262425649	-0.0747131722010779	0.27688969705237604	4.22830402936387	1.1928544906306202	0.24569638730374102	0.30813107320265504	-6.6918488908841205	0.08969460950343214
PTRH1	2099	0.0229401291436389	-0.28141942070846804	0.327299678995746	2.0774139355298398	0.15635726975828	0.877184505057754	0.9017090286758481	-6.6933047859087695	0.15528548461842195
DNAJC1	2762	0.0939634710103574	-0.0638274104636296	0.25175435248434397	4.34437106996602	1.2353394252732601	0.22979927476874298	0.29082007834420504	-6.693729623083691	0.08050555177244224
C11orf1	1158	-0.100238389760777	-0.36762227525271796	0.167145495731164	2.8709737166238796	-0.77769266808266	0.44507485804364705	0.514983413587896	-6.69408052057212	0.1364203497407862
FAM134B	4184	0.0829928239120177	-0.0298678827169094	0.195853530540945	6.51168822643939	1.52548144681972	0.141458780731685	0.19047568051775002	-6.69429326600473	0.057581993178024087
FBXL17	15969	-0.101799356138063	-0.27036118756876604	0.0667624752926405	4.327340687401049	-1.2528380731809698	0.22348369435415802	0.284266347488943	-6.69542284904258	0.08600093440342003
NAGPA	2315	-0.0168731274749467	-0.321504562824445	0.28775830787455103	2.0451611393999602	-0.11490264440928	0.9095697851873991	0.9272226930300641	-6.695457397590129	0.15542420170892754
TIAM1	9052	0.0935840634262464	-0.0659408755646033	0.253109002417096	4.45558107092866	1.2169772625909099	0.23657155326041102	0.298032952464819	-6.6955559322938205	0.08139027499533145
CNPY4	1470	-0.0731633345571723	-0.4322640173949461	0.28593734828060197	2.50419926579118	-0.422655391287851	0.67666969124592	0.7315616890309821	-6.69709187951287	0.1832146341009051
ZSWIM7	2008	0.0899016262909225	-0.0779524426813293	0.257755695263174	4.017492078869	1.1110787141817	0.27859009565360304	0.343626520549156	-6.69745077418325	0.08563983110829165
CAPN13	9992	0.0224115282447388	-0.274653554031452	0.31947661052093	2.30078167065352	0.156505288811237	0.87706922718577	0.901664671796818	-6.6976029186806105	0.15156381748785255
LMF1	13602	-0.0822184202636751	-0.33827049369629697	0.173833653168947	2.70571529888232	-0.6661161819049879	0.51229647086375	0.5799346357210671	-6.697930491496559	0.13063881297582755
SEPHS1	4397	0.0732171151322571	-0.0248185038280882	0.171252734092603	7.02111526653928	1.5493083833121801	0.135645567129719	0.18347816865273897	-6.69948560918888	0.05001817293895184
DNASE2	2008	0.0891620628241396	-0.11452156167243802	0.292845687320717	3.43639009340932	0.908098892636828	0.37371571319920505	0.44333081521192497	-6.70025070817253	0.10392021657988648
L3MBTL2	4219	-0.0758870652180521	-0.19081970083656302	0.0390455704004585	5.36776890991942	-1.3697255114751599	0.18466088460635302	0.240463095673336	-6.70032350133911	0.05863909980536264
MYL5	2677	-0.0915879967276552	-0.289051024515187	0.10587503105987599	3.6407881303780605	-0.962192397217236	0.346462443742721	0.41505769134909004	-6.700403803634419	0.10074644274874056
MAN2C1	4021	0.0927483127141642	-0.0361021451791381	0.221598770607466	6.15765228677773	1.49323858814739	0.14964960483604	0.200146540072251	-6.702645180506691	0.065740029537399
FEZ2	2250	0.0853587384698207	-0.0565805125216988	0.22729798946134	4.5416693206834005	1.24754043798053	0.22538154376049102	0.286243490658326	-6.7027388802914105	0.0724179851997548
TMEM42	983	0.0845981558296742	-0.0678563188167291	0.23705263047607802	4.2956457352676995	1.15114458031204	0.26209225794169394	0.325910474541885	-6.704819402552121	0.07778289522775692
RHBDD2	1882	0.0990189705144484	-0.0571507991732737	0.255188740202171	5.037747354230469	1.31531747444313	0.202015325951018	0.260001399126293	-6.7050421491159495	0.07967845392230732
RFPL2	3226	0.0882133093894661	-0.157796906454692	0.334223525233625	2.8413132034214597	0.7438581509710991	0.46487278430757895	0.53457590623025	-6.70505173175171	0.12551541624701965
LYPLA2	2177	0.0914125609251917	-0.0475884696271096	0.23041359147749302	5.340286488813111	1.36425956940593	0.18634928730721304	0.24243443028696698	-6.705074711308059	0.07091889313892924
